상호명,지점명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,도로명주소,경도,위도,n_상호명,점포수
버거킹,경북영주가흥점,패스트푸드,패스트푸드,경상북도,영주시,가흥1동,경상북도 영주시 대동로 24,128.604989826251,36.8148610635086,버거킹,1
버거킹,구미시청FS점,패스트푸드,패스트푸드,경상북도,구미시,송정동,경상북도 구미시 송정대로 40,128.342992498842,36.1174427064174,버거킹,1
버거킹,경산진량디티점,패스트푸드,패스트푸드,경상북도,경산시,진량읍,경상북도 경산시 진량읍 다문로 53,128.816781493363,35.8752712105164,버거킹,1
버거킹,포항철강단지SK점,패스트푸드,패스트푸드,경상북도,포항시 남구,제철동,경상북도 포항시 남구 대송로 290,129.381576773208,36.002216698287604,버거킹,1
버거킹,경주터미널FS점,패스트푸드,패스트푸드,경상북도,경주시,황남동,경상북도 경주시 강변로 158-3,129.20308820243602,35.83796419399029,버거킹,1
버거킹,김천혁신도시점,패스트푸드,패스트푸드,경상북도,김천시,율곡동,경상북도 김천시 혁신3로 17,128.18342996794598,36.1169820814937,버거킹,1
버거킹,광주상무점,패스트푸드,패스트푸드,광주광역시,서구,치평동,광주광역시 서구 치평로 106,126.84781582771099,35.1568204753008,버거킹,1
버거킹,호남대점,패스트푸드,패스트푸드,광주광역시,광산구,어룡동,광주광역시 광산구 어등대로 418-1,126.769625726255,35.1488316226907,버거킹,1
버거킹,광주충장점,패스트푸드,패스트푸드,광주광역시,동구,충장동,광주광역시 동구 충장로안길 38,126.917036755286,35.1470569566239,버거킹,1
버거킹,광주터미널점,패스트푸드,패스트푸드,광주광역시,서구,광천동,광주광역시 서구 무진대로 904,126.879901057815,35.1605646581878,버거킹,1
BKR버거킹광주충장점,광주충장점,패스트푸드,패스트푸드,광주광역시,동구,충장동,광주광역시 동구 충장로안길 38,126.917036755286,35.1470569566239,버거킹,1
에스알에스코리아버거킹, ,패스트푸드,패스트푸드,광주광역시,서구,광천동,광주광역시 서구 무진대로 904,126.879901057815,35.1605646581878,버거킹,1
버거킹,수완점,패스트푸드,패스트푸드,광주광역시,광산구,수완동,광주광역시 광산구 장신로 142,126.825623614884,35.1903820223552,버거킹,1
버거킹,광주일곡점,패스트푸드,패스트푸드,광주광역시,북구,일곡동,광주광역시 북구 설죽로 495,126.898103902757,35.2033490455696,버거킹,1
버거킹광주신용점,광주신용점,패스트푸드,패스트푸드,광주광역시,북구,건국동,광주광역시 북구 첨단연신로91번길 10,126.863290765459,35.2065426036479,버거킹,1
버거킹,전남대후문점,패스트푸드,패스트푸드,광주광역시,북구,중흥3동,광주광역시 북구 우치로 76,126.91297760664,35.1741794614096,버거킹,1
버거킹,광주임방울대로DT점,패스트푸드,패스트푸드,광주광역시,광산구,비아동,광주광역시 광산구 임방울대로 499,126.818921744156,35.2043151811076,버거킹,1
버거킹,광주매곡점,패스트푸드,패스트푸드,광주광역시,북구,매곡동,광주광역시 북구 서하로 82,126.88938547486099,35.1871256464889,버거킹,1
에스알에스코리아버거킹,대구역롯데점,패스트푸드,패스트푸드,대구광역시,북구,칠성동,대구광역시 북구 태평로 161,128.59613079856,35.8758837954898,버거킹,1
버거킹대구문화점,대구문화점,패스트푸드,패스트푸드,대구광역시,중구,성내1동,대구광역시 중구 동성로2길 95,128.596918761175,35.8702015577367,버거킹,1
버거킹,반야월이마트점,패스트푸드,패스트푸드,대구광역시,동구,안심3.4동,대구광역시 동구 안심로 389-2,128.727471953237,35.8708880148835,버거킹,1
버거킹,상인에스케이점,패스트푸드,패스트푸드,대구광역시,달서구,상인2동,대구광역시 달서구 월배로 200,128.535484956132,35.8179436169517,버거킹,1
버거킹,대구시지점,패스트푸드,패스트푸드,대구광역시,수성구,고산1동,대구광역시 수성구 신매로19길 46,128.707305014834,35.8395254077918,버거킹,1
버거킹경대병원역SK,경대병원역SK,패스트푸드,패스트푸드,대구광역시,중구,대봉1동,대구광역시 중구 달구벌대로 2194,128.603206904084,35.862671150536706,버거킹,1
BKR버거킹대구만촌점,대구만촌점,패스트푸드,패스트푸드,대구광역시,수성구,만촌3동,대구광역시 수성구 달구벌대로 2622,128.648724873116,35.8570531243392,버거킹,1
버거킹,대구만촌점,패스트푸드,패스트푸드,대구광역시,수성구,만촌3동,대구광역시 수성구 달구벌대로 2622,128.648724873116,35.8570531243392,버거킹,1
버거킹죽전네거리DT점,죽전네거리DT점,패스트푸드,패스트푸드,대구광역시,달서구,감삼동,대구광역시 달서구 달구벌대로 1536,128.535176937708,35.8495366178908,버거킹,1
BKR버거킹반야월이마트, ,패스트푸드,패스트푸드,대구광역시,동구,안심3.4동,대구광역시 동구 안심로 389-2,128.727471953237,35.8708880148835,버거킹,1
BKR버거킹,대구문화점,패스트푸드,패스트푸드,대구광역시,중구,성내1동,대구광역시 중구 동성로2길 95,128.596918761175,35.8702015577367,버거킹,1
SRS버거킹,동산병원점,패스트푸드,패스트푸드,대구광역시,중구,성내2동,대구광역시 중구 달성로 56,128.582533986768,35.8701910484698,버거킹,1
더락버거킹, ,패스트푸드,패스트푸드,대구광역시,중구,성내1동,대구광역시 중구 동성로2길 95,128.596918761175,35.8702015577367,버거킹,1
버거킹,동산병원점,패스트푸드,패스트푸드,대구광역시,중구,성내2동,대구광역시 중구 달성로 56,128.582533986768,35.8701910484698,버거킹,1
버거킹,대구범어점,패스트푸드,패스트푸드,대구광역시,수성구,범어1동,대구광역시 수성구 동대구로 251,128.624699814921,35.8529171763849,버거킹,1
버거킹대구율하점,대구율하점,패스트푸드,패스트푸드,대구광역시,동구,안심1동,대구광역시 동구 안심로22길 10,128.696127447673,35.8664049078701,버거킹,1
버거킹,대구역롯데점,패스트푸드,패스트푸드,대구광역시,북구,칠성동,대구광역시 북구 태평로 161,128.59613079856,35.8758837954898,버거킹,1
버거킹,테크노폴리스점,패스트푸드,패스트푸드,대구광역시,달성군,현풍면,대구광역시 달성군 현풍면 테크노중앙대로 243,128.45740996127302,35.692149780385996,버거킹,1
버거킹,대구성서이마트점,패스트푸드,패스트푸드,대구광역시,달서구,이곡1동,대구광역시 달서구 이곡동로 24,128.510181215409,35.8533407853304,버거킹,1
버거킹티피, ,패스트푸드,패스트푸드,대구광역시,달성군,현풍면,대구광역시 달성군 현풍면 테크노중앙대로 243,128.45740996127302,35.692149780385996,버거킹,1
버거킹,대구평리DT점,패스트푸드,패스트푸드,대구광역시,서구,평리2동,대구광역시 서구 국채보상로 296-1,128.56342008668994,35.8716522185257,버거킹,1
버거킹,대구삼성창조경제단지점,패스트푸드,패스트푸드,대구광역시,북구,침산2동,대구광역시 북구 호암로 51,128.595989996989,35.883698942662,버거킹,1
버거킹,삼성라이온즈파크점,패스트푸드,패스트푸드,대구광역시,수성구,고산2동,대구광역시 수성구 야구전설로 1,128.68125058360002,35.8411450770983,버거킹,1
버거킹지산점,지산점,패스트푸드,패스트푸드,대구광역시,수성구,지산1동,대구광역시 수성구 지범로 159,128.637644393962,35.8227719843929,버거킹,1
버거킹대구칠곡3지구점,대구칠곡3지구점,패스트푸드,패스트푸드,대구광역시,북구,동천동,대구광역시 북구 팔거천동로 224,128.55873418862498,35.9439147526059,버거킹,1
버거킹,대구대명FS점,패스트푸드,패스트푸드,대구광역시,남구,대명10동,대구광역시 남구 대명로 89,128.56755586878901,35.8397618811236,버거킹,1
버거킹,대구산격DT점,패스트푸드,패스트푸드,대구광역시,북구,산격2동,대구광역시 북구 검단로 29,128.615247778291,35.9005466219911,버거킹,1
버거킹,대전세이점,패스트푸드,패스트푸드,대전광역시,중구,문화1동,대전광역시 중구 계백로 1700,127.40880280715,36.3206307062252,버거킹,1
버거킹,대전세종SK점,패스트푸드,패스트푸드,대전광역시,유성구,노은2동,대전광역시 유성구 북유성대로 288,127.316220086504,36.3907765232739,버거킹,1
에스알에스코리아버거킹,갤러리아점,패스트푸드,패스트푸드,대전광역시,서구,둔산2동,대전광역시 서구 대덕대로 211,127.37817276323601,36.35186586230329,버거킹,1
BKR버거킹,대전둔산점,패스트푸드,패스트푸드,대전광역시,서구,둔산2동,대전광역시 서구 둔산로 20,127.376211801213,36.3518736671631,버거킹,1
BKR버거킹,대전세이점,패스트푸드,패스트푸드,대전광역시,중구,문화1동,대전광역시 중구 계백로 1700,127.40880280715,36.3206307062252,버거킹,1
BKR버거킹,대전시청점,패스트푸드,패스트푸드,대전광역시,서구,둔산1동,대전광역시 서구 둔산로 142,127.38953279170299,36.3509871361072,버거킹,1
에스알에스코리아버거킹점, ,패스트푸드,패스트푸드,대전광역시,중구,문화1동,대전광역시 중구 계백로 1700,127.40880280715,36.3206307062252,버거킹,1
버거킹,대전시청점,패스트푸드,패스트푸드,대전광역시,서구,둔산1동,대전광역시 서구 둔산로 142,127.38953279170299,36.3509871361072,버거킹,1
버거킹,대전둔산점,패스트푸드,패스트푸드,대전광역시,서구,둔산2동,대전광역시 서구 둔산로 20,127.376211801213,36.3518736671631,버거킹,1
버거킹,대전롯데점,패스트푸드,패스트푸드,대전광역시,서구,괴정동,대전광역시 서구 계룡로 598,127.389568560595,36.3406950452548,버거킹,1
버거킹대전터미널SK점,대전터미널SK점,패스트푸드,패스트푸드,대전광역시,동구,성남동,대전광역시 동구 동서대로 1664,127.43494340029498,36.3481282057851,버거킹,1
버거킹대전터미널SK점,대전터미널SK점,패스트푸드,패스트푸드,대전광역시,동구,성남동,대전광역시 동구 동서대로 1654,127.433899446049,36.34767263925311,버거킹,1
버거킹,대전도안점,패스트푸드,패스트푸드,대전광역시,서구,가수원동,대전광역시 서구 도안북로93번길 25,127.338583838334,36.3311769488524,버거킹,1
버거킹,대전용두디티점,패스트푸드,패스트푸드,대전광역시,중구,용두동,대전광역시 중구 계룡로 853,127.409927729253,36.325052410584505,버거킹,1
버거킹,대전버드내마을오일뱅크점,패스트푸드,패스트푸드,대전광역시,중구,유천1동,대전광역시 중구 계백로 1520,127.389259667799,36.3160442117135,버거킹,1
버거킹,대전관저점,패스트푸드,패스트푸드,대전광역시,서구,관저2동,대전광역시 서구 구봉로147번길 68-12,127.338975594513,36.2992928270022,버거킹,1
버거킹,대전유성온천역점,패스트푸드,패스트푸드,대전광역시,유성구,온천1동,대전광역시 유성구 대학로 8,127.342176606062,36.3542867461987,버거킹,1
버거킹,대전월평점,패스트푸드,패스트푸드,대전광역시,서구,월평2동,대전광역시 서구 월평북로 81,127.37731976910601,36.3624420669131,버거킹,1
버거킹,대전둔산1점,패스트푸드,패스트푸드,대전광역시,서구,둔산2동,대전광역시 서구 대덕대로 193,127.377470356975,36.3505283575,버거킹,1
버거킹,대전노은역점,패스트푸드,패스트푸드,대전광역시,유성구,노은2동,대전광역시 유성구 은구비남로33번길 61,127.31913225839399,36.375111572566,버거킹,1
버거킹,대전용문역점,패스트푸드,패스트푸드,대전광역시,서구,용문동,대전광역시 서구 계룡로 630,127.391932224745,36.3390037303254,버거킹,1
버거킹,부산광복롯데점,패스트푸드,패스트푸드,부산광역시,중구,중앙동,부산광역시 중구 중앙대로 2,129.036730232514,35.0983260672492,버거킹,1
버거킹,해운대스펀지점,패스트푸드,패스트푸드,부산광역시,해운대구,우1동,부산광역시 해운대구 해운대로 648,129.161254331192,35.1644857598493,버거킹,1
BKR버거킹부산광복롯데, ,패스트푸드,패스트푸드,부산광역시,중구,중앙동,부산광역시 중구 중앙대로 2,129.036730232514,35.0983260672492,버거킹,1
BKR버거킹부산대연GS점,부산대연GS점,패스트푸드,패스트푸드,부산광역시,남구,대연3동,부산광역시 남구 수영로 288,129.09791117247698,35.136114764987695,버거킹,1
버거킹,센텀KNN점,패스트푸드,패스트푸드,부산광역시,해운대구,우2동,부산광역시 해운대구 센텀서로 30,129.128462304753,35.1720788458596,버거킹,1
버거킹,대연GS점,패스트푸드,패스트푸드,부산광역시,남구,대연3동,부산광역시 남구 수영로 288,129.09791117247698,35.136114764987695,버거킹,1
버거킹,연산RFS점,패스트푸드,패스트푸드,부산광역시,연제구,연산5동,부산광역시 연제구 중앙대로 1087,129.08041974291598,35.185037154838795,버거킹,1
버거킹해운대신도시1호점,해운대신도시1호점,패스트푸드,패스트푸드,부산광역시,해운대구,좌2동,부산광역시 해운대구 좌동순환로 310,129.18255210649,35.1684981759489,버거킹,1
버거킹,해운대비치점,패스트푸드,패스트푸드,부산광역시,해운대구,중1동,부산광역시 해운대구 구남로 27,129.160919452645,35.1617758129226,버거킹,1
버거킹부산센텀오일뱅크점,부산센텀오일뱅크점,패스트푸드,패스트푸드,부산광역시,해운대구,재송1동,부산광역시 해운대구 해운대로 179,129.12349077669398,35.1817518289533,버거킹,1
버거킹우동점,우동점,패스트푸드,패스트푸드,부산광역시,해운대구,우2동,부산광역시 해운대구 해운대로452번길 16,129.141238464359,35.163305876548904,버거킹,1
버거킹,부산센텀오일뱅크점,패스트푸드,패스트푸드,부산광역시,해운대구,재송1동,부산광역시 해운대구 해운대로 179,129.12355589786802,35.181697141925504,버거킹,1
버거킹,부산용호분포SK점,패스트푸드,패스트푸드,부산광역시,남구,용호1동,부산광역시 남구 용호로 116,129.111974819145,35.122132154519804,버거킹,1
버거킹,부산정관DT점,패스트푸드,패스트푸드,부산광역시,기장군,정관읍,부산광역시 기장군 정관읍 용수로 48,129.176356734438,35.327181076388,버거킹,1
버거킹,부산망미SK점,패스트푸드,패스트푸드,부산광역시,연제구,연산9동,부산광역시 연제구 과정로 118,129.107450659454,35.181764350216106,버거킹,1
